IDtag,RTC_time,,temp,humidity,loadCell,vbat,ElecCond
100,5:59_4/19,,0.9,85.51,0.744352,3.8,199
100,6:4_4/19,,0.94,85.32,0.744971,3.8,263
100,6:9_4/19,,1.03,85.74,0.745163,3.8,263
100,6:14_4/19,,0.98,85.71,0.745506,3.8,200
100,6:19_4/19,,1.11,85.62,0.746419,3.8,262
100,6:24_4/19,,0.99,85.38,0.745992,3.8,262
100,6:29_4/19,,1.15,86.04,0.74634,3.8,198
100,6:34_4/19,,1.26,85.85,0.746998,3.8,262
100,6:39_4/19,,1.28,85.84,0.746873,3.8,262
100,6:44_4/19,,0.98,85.64,0.745814,3.8,201
100,6:49_4/19,,1.01,85.58,0.746134,3.8,213
100,6:54_4/19,,1.04,85.84,0.7453,3.8,213
100,6:59_4/19,,1,85.65,0.744412,3.8,199
100,7:4_4/19,,1.55,86.38,0.745032,3.8,261
100,7:9_4/19,,1.6,85.81,0.745006,3.8,261
100,7:14_4/19,,1.82,85.75,0.744719,3.8,198
100,7:19_4/19,,2,85.8,0.74386,3.8,266
100,7:24_4/19,,2.43,86.1,0.743942,3.8,266
100,7:29_4/19,,2.88,85.95,0.743878,3.8,199
100,7:34_4/19,,3.28,85.97,0.744149,3.8,214
100,7:39_4/19,,3.54,85.79,0.743815,3.8,214
100,7:44_4/19,,3.74,85.84,0.743759,3.8,200
100,7:49_4/19,,4.05,85.86,0.743341,3.8,211
100,7:54_4/19,,4.6,85.86,0.743269,3.8,211
100,7:59_4/19,,5,85.73,0.743585,3.8,198
100,8:4_4/19,,5.19,85.64,0.743687,3.8,253
100,8:9_4/19,,5.46,85.67,0.743433,3.8,253
100,8:14_4/19,,5.77,85.63,0.743265,3.8,199
100,8:19_4/19,,6.08,85.42,0.74304,3.8,251
100,8:24_4/19,,6.39,85.3,0.743339,3.8,251
100,8:29_4/19,,6.89,84.99,0.74329,3.8,200
100,8:34_4/19,,7.25,84.71,0.743335,3.8,210
100,8:39_4/19,,7.67,84.59,0.743689,3.8,210
100,8:44_4/19,,7.96,83.99,0.743263,3.8,198
100,8:49_4/19,,8.21,83.92,0.743537,3.8,212
100,8:54_4/19,,8.61,83.78,0.743568,3.8,212
100,8:59_4/19,,9,83.11,0.743858,3.8,198
100,9:4_4/19,,9.5,83.17,0.744251,3.8,249
100,9:9_4/19,,9.7,82.16,0.744029,3.8,249
100,9:19_4/19,,10.51,81.21,0.744913,3.8,244
100,9:24_4/19,,10.78,80.6,0.744719,3.8,244
100,9:29_4/19,,10.98,80.22,0.744347,3.8,199
100,9:34_4/19,,11.27,79.31,0.744775,3.8,209
100,9:39_4/19,,11.61,78.4,0.744973,3.8,209
100,9:44_4/19,,11.71,77.65,0.744894,3.8,198
100,9:49_4/19,,12.01,76.72,0.744651,3.8,206
100,9:59_4/19,,12.79,75.22,0.74533,3.8,200
100,10:9_4/19,,13.2,73.66,0.745478,3.8,240
100,10:14_4/19,,13.45,72.29,0.745352,3.8,199
100,10:19_4/19,,13.83,72.71,0.746017,3.8,234
100,10:24_4/19,,14.27,71.8,0.746063,3.8,234
100,10:29_4/19,,14.34,70.43,0.745725,3.8,197
100,10:34_4/19,,14.53,69.37,0.74635,3.8,207
100,10:39_4/19,,15.02,69.45,0.747403,3.8,207
100,10:44_4/19,,15.19,68.06,0.746092,3.8,199
100,10:49_4/19,,15.5,66.45,0.746686,3.8,207
100,10:54_4/19,,15.66,64.97,0.746616,3.8,207
100,10:59_4/19,,15.91,64.51,0.74502,3.8,196
100,11:4_4/19,,16.03,63.31,0.746807,3.8,236
100,11:9_4/19,,16.28,62.72,0.747125,3.8,236
100,11:14_4/19,,16.71,62.11,0.746809,3.8,198
100,11:19_4/19,,16.73,61.34,0.74766,3.8,204
100,11:24_4/19,,16.72,60.3,0.74732,3.8,204
100,11:29_4/19,,16.54,60.09,0.746857,3.8,196
100,11:34_4/19,,16.95,60.21,0.746184,3.8,208
100,11:39_4/19,,17.24,60.43,0.747185,3.8,208
100,11:44_4/19,,17.42,59.45,0.746518,3.8,196
100,11:49_4/19,,17.51,57.77,0.746371,3.8,208
100,11:54_4/19,,17.32,56.63,0.746253,3.8,208
100,11:59_4/19,,17.49,58.16,0.746271,3.8,197
100,12:4_4/19,,17.62,58.45,0.745847,3.8,220
100,12:9_4/19,,17.77,57.77,0.746376,3.8,220
100,12:14_4/19,,18.03,58.56,0.746071,3.8,194
100,12:19_4/19,,17.83,56.54,0.746873,3.8,202
100,12:24_4/19,,17.94,57.98,0.745132,3.8,202
100,12:29_4/19,,18.31,56.26,0.745679,3.8,195
100,12:34_4/19,,18.64,56.3,0.745159,3.8,203
100,12:39_4/19,,18.65,55.55,0.744465,3.8,203
100,12:44_4/19,,18.87,55.65,0.744705,3.8,194
100,12:49_4/19,,18.77,53.66,0.743954,3.8,222
100,12:54_4/19,,18.58,52.46,0.744492,3.8,222
100,12:59_4/19,,18.69,53.7,0.743573,3.8,194
100,13:4_4/19,,18.91,52.72,0.743384,3.8,223
100,13:9_4/19,,19.45,52.88,0.742982,3.8,223
100,13:14_4/19,,19.51,53.14,0.742232,3.8,195
100,13:19_4/19,,19.73,52.99,0.742689,3.8,203
100,13:24_4/19,,19.8,52.28,0.74162,3.8,203
100,13:29_4/19,,19.75,53.18,0.742085,3.8,192
100,13:34_4/19,,20.17,51.39,0.742185,3.8,202
100,13:39_4/19,,20.08,49.37,0.741611,3.8,202
100,13:44_4/19,,19.88,48.32,0.741419,3.8,193
100,13:49_4/19,,19.65,49.38,0.74054,3.8,216
100,13:54_4/19,,19.7,49.07,0.740208,3.8,216
100,13:59_4/19,,20.05,49.87,0.740475,3.8,192
100,14:4_4/19,,19.66,45.82,0.738785,3.8,216
100,14:9_4/19,,19.54,47.02,0.739457,3.8,216
100,14:14_4/19,,19.41,45.31,0.73866,3.8,193
100,14:19_4/19,,19.68,47.1,0.737884,3.8,200
100,14:24_4/19,,19.73,45.22,0.737457,3.8,200
100,14:29_4/19,,19.55,43.08,0.735418,3.8,192
100,14:34_4/19,,19.51,44.94,0.735317,3.8,200
100,14:39_4/19,,19.77,42.63,0.734719,3.8,200
100,14:44_4/19,,19.61,43.2,0.735224,3.8,192
100,14:49_4/19,,19.99,45.02,0.734786,3.8,230
100,14:54_4/19,,20.19,43.73,0.732038,3.8,230
100,14:59_4/19,,19.74,44.48,0.732044,3.8,193
100,15:4_4/19,,19.76,43.1,0.732672,3.8,230
100,15:9_4/19,,20.07,44.18,0.73203,3.8,230
100,15:14_4/19,,19.87,43.57,0.730673,3.8,193
100,15:19_4/19,,19.8,41.18,0.72944,3.8,229
100,15:24_4/19,,19.65,42.28,0.729695,3.8,229
100,15:29_4/19,,19.84,43.6,0.729206,3.8,193
100,15:34_4/19,,19.81,43.51,0.728276,3.8,200
100,15:39_4/19,,19.87,42.78,0.726395,3.8,200
100,15:44_4/19,,19.89,43.49,0.726586,3.8,191
100,15:49_4/19,,19.96,43.67,0.726173,3.8,230
100,15:54_4/19,,20.04,43.34,0.72598,3.8,230
100,15:59_4/19,,19.83,44.42,0.725888,3.8,192
100,16:4_4/19,,19.9,43.92,0.725431,3.8,229
100,16:9_4/19,,20.03,44.91,0.723677,3.8,229
100,16:14_4/19,,20.04,44.57,0.724325,3.8,193
100,16:19_4/19,,19.82,43.97,0.722819,3.8,201
100,16:24_4/19,,19.59,45,0.721894,3.8,201
100,16:29_4/19,,19.6,44.47,0.721446,3.8,190
100,16:34_4/19,,19.27,45.29,0.722654,3.8,200
100,16:39_4/19,,19.11,45.85,0.721127,3.8,200
100,16:44_4/19,,18.99,45.29,0.720353,3.8,191
100,16:49_4/19,,18.78,46.35,0.720097,3.8,233
100,16:54_4/19,,18.69,45.76,0.719382,3.8,233
100,16:59_4/19,,18.63,46.33,0.717927,3.8,192
100,17:4_4/19,,18.51,45.85,0.718135,3.8,233
100,17:9_4/19,,18.36,45.6,0.717829,3.8,233
100,17:14_4/19,,18.29,45.63,0.717536,3.8,192
100,17:19_4/19,,18.23,45.7,0.717443,3.8,200
100,17:24_4/19,,18.18,45.84,0.717163,3.8,200
100,17:29_4/19,,18.2,46.2,0.716689,3.8,190
100,17:34_4/19,,18.01,46.69,0.716354,3.8,203
100,17:39_4/19,,18.06,46.87,0.715913,3.8,203
100,17:44_4/19,,17.99,46.35,0.715794,3.8,190
100,17:49_4/19,,18,46.64,0.715489,3.8,237
100,17:54_4/19,,17.96,46.52,0.714955,3.8,237
100,17:59_4/19,,17.6,46.85,0.715661,3.8,192
100,18:4_4/19,,17.03,47.47,0.714493,3.8,239
100,18:9_4/19,,16.59,47.33,0.713932,3.8,239
100,18:14_4/19,,16.33,48.81,0.713402,3.8,192
100,18:19_4/19,,16.34,48.64,0.713407,3.8,206
100,18:24_4/19,,16.76,48.39,0.713863,3.8,206
100,18:29_4/19,,17.21,48.27,0.712853,3.8,193
100,18:34_4/19,,17.34,47.83,0.712655,3.8,204
100,18:39_4/19,,17.45,46.85,0.71211,3.8,204
100,18:44_4/19,,17.13,46.54,0.711367,3.8,190
100,18:49_4/19,,16.73,45.93,0.710803,3.8,239
100,18:54_4/19,,16.45,46.11,0.710092,3.8,239
100,18:59_4/19,,16.32,46.28,0.710175,3.8,191
100,19:4_4/19,,16.16,46.43,0.707989,3.8,242
100,19:9_4/19,,15.93,46.8,0.706972,3.8,242
100,19:14_4/19,,15.7,46.88,0.705738,3.8,192
100,19:19_4/19,,15.47,46.93,0.705243,3.8,206
100,19:24_4/19,,15.29,45.74,0.705196,3.8,206
100,19:29_4/19,,15.05,46.37,0.703558,3.8,192
100,19:34_4/19,,14.9,46.48,0.702261,3.8,203
100,19:39_4/19,,14.65,47.13,0.702181,3.8,203
100,19:44_4/19,,14.18,47.78,0.701456,3.8,190
100,19:49_4/19,,13.73,48.71,0.700267,3.8,248
100,19:54_4/19,,13.32,49.31,0.700056,3.8,248
100,19:59_4/19,,13.25,49.54,0.699571,3.8,193
100,20:4_4/19,,12.99,49.77,0.698383,3.8,251
100,20:9_4/19,,12.79,50.22,0.698509,3.8,251
100,20:14_4/19,,12.68,50.25,0.697146,3.8,191
100,20:19_4/19,,12.65,50.28,0.696709,3.8,205
100,20:24_4/19,,12.42,50.41,0.696248,3.8,205
100,20:29_4/19,,12.29,50.53,0.695923,3.8,192
100,20:34_4/19,,12.01,50.57,0.695482,3.8,206
100,20:39_4/19,,11.89,50.53,0.694536,3.8,206
100,20:44_4/19,,11.72,50.7,0.694385,3.8,191
100,20:49_4/19,,11.68,50.53,0.692963,3.8,250
100,20:54_4/19,,11.56,50.51,0.692425,3.8,250
100,20:59_4/19,,11.44,50.3,0.692864,3.8,193
100,21:4_4/19,,11.19,50.65,0.691694,3.8,207
100,21:9_4/19,,10.92,50.79,0.691091,3.8,207
100,21:14_4/19,,10.85,50.99,0.690687,3.8,194
100,21:19_4/19,,10.9,51.09,0.69037,3.8,205
100,21:24_4/19,,10.68,51.23,0.690066,3.8,205
100,21:29_4/19,,10.49,51.41,0.689432,3.8,191
100,21:34_4/19,,10.26,51.95,0.689097,3.8,250
100,21:39_4/19,,10.2,52.19,0.688701,3.8,250
100,21:44_4/19,,9.89,52.45,0.688141,3.8,192
100,21:49_4/19,,9.76,52.91,0.687669,3.8,251
100,21:54_4/19,,9.8,53.24,0.687887,3.8,251
100,21:59_4/19,,9.78,53.62,0.687603,3.8,192
100,22:4_4/19,,9.69,54.09,0.686825,3.8,206
100,22:9_4/19,,9.56,54.48,0.686735,3.8,206
100,22:14_4/19,,9.41,54.54,0.686438,3.8,193
100,22:19_4/19,,9.3,55,0.686076,3.8,209
100,22:24_4/19,,9.42,55.39,0.685925,3.8,209
100,22:29_4/19,,9.26,55.46,0.685513,3.8,193
100,22:34_4/19,,8.96,55.76,0.685232,3.8,251
100,22:44_4/19,,8.56,56.08,0.684725,3.8,194
100,22:49_4/19,,7.8,57.21,0.684271,3.8,251
100,22:54_4/19,,7.41,57.37,0.683758,3.8,251
100,22:59_4/19,,7.29,58.01,0.683257,3.8,194
100,23:4_4/19,,6.82,58.97,0.682526,3.8,209
100,23:9_4/19,,6.27,59.66,0.681905,3.8,209
100,23:14_4/19,,6.03,60.46,0.681481,3.8,192
100,23:19_4/19,,5.84,61.26,0.681097,3.8,208
100,23:24_4/19,,5.58,62.11,0.680668,3.8,208
100,23:29_4/19,,5.33,62.18,0.680377,3.8,194
100,23:34_4/19,,5.3,62.55,0.68016,3.8,258
100,23:39_4/19,,4.98,62.87,0.67994,3.8,258
100,23:44_4/19,,5.1,63.88,0.679785,3.8,193
100,23:49_4/19,,5.11,64.18,0.679627,3.8,256
100,23:54_4/19,,4.94,64.22,0.679317,3.8,256
100,23:59_4/19,,4.81,64.6,0.679159,3.8,194
100,0:4_4/20,,4.58,64.67,0.678835,3.8,208
100,0:9_4/20,,4.19,64.93,0.67849,3.8,208
100,0:14_4/20,,4.4,66.83,0.678197,3.8,193
100,0:19_4/20,,4.49,66.44,0.678004,3.8,206
100,0:24_4/20,,4.27,66.22,0.677783,3.8,206
100,0:29_4/20,,4.09,66.54,0.677465,3.8,193
100,0:34_4/20,,4.12,67.61,0.677562,3.8,257
100,0:44_4/20,,3.69,67.98,0.676794,3.8,193
100,0:49_4/20,,3.81,68.43,0.676642,3.8,257
100,0:54_4/20,,4.01,69.17,0.676609,3.8,257
100,0:59_4/20,,3.91,69.06,0.676435,3.8,193
100,1:4_4/20,,3.69,69.01,0.675996,3.8,209
100,1:9_4/20,,3.42,69.48,0.675957,3.8,209
100,1:14_4/20,,3.63,69.67,0.675818,3.8,193
100,1:19_4/20,,3.35,69.77,0.675735,3.8,209
100,1:24_4/20,,3.24,69.88,0.675515,3.8,209
100,1:29_4/20,,3.27,70.15,0.675414,3.8,193
100,1:34_4/20,,3.07,70.6,0.675143,3.8,258
100,1:39_4/20,,3.17,71.79,0.675151,3.8,258
100,1:44_4/20,,3.14,71.01,0.675018,3.8,193
100,1:49_4/20,,2.99,71.38,0.674727,3.8,211
100,1:54_4/20,,2.76,71.58,0.674648,3.8,211
100,1:59_4/20,,2.71,72.29,0.674545,3.8,194
100,2:4_4/20,,3.02,72.35,0.674646,3.8,210
100,2:9_4/20,,2.77,71.97,0.674612,3.8,210
100,2:14_4/20,,2.52,72.4,0.674502,3.8,194
100,2:19_4/20,,2.34,72.41,0.674258,3.8,208
100,2:24_4/20,,2.27,72.43,0.674113,3.8,208
100,2:29_4/20,,2.07,72.53,0.673729,3.8,193
100,2:34_4/20,,2.34,73.48,0.673961,3.8,255
100,2:39_4/20,,2.8,74,0.67401,3.8,255
100,2:44_4/20,,2.67,73.36,0.673903,3.8,193
100,2:49_4/20,,2.38,73.43,0.673653,3.8,209
100,2:54_4/20,,2.36,74.37,0.673616,3.8,209
100,2:59_4/20,,2.3,73.9,0.673378,3.8,192
100,3:4_4/20,,2.16,73.94,0.673275,3.8,209
100,3:9_4/20,,2.24,74.42,0.673254,3.8,209
100,3:14_4/20,,2.42,74.31,0.673263,3.8,193
100,3:19_4/20,,2.45,74.56,0.673293,3.8,209
100,3:24_4/20,,2.42,74.8,0.673327,3.8,209
100,3:29_4/20,,2.45,74.66,0.673244,3.8,194
100,3:34_4/20,,2.47,75.49,0.673273,3.8,258
100,3:39_4/20,,2.29,75.27,0.673294,3.8,258
100,3:44_4/20,,2.15,75.52,0.673332,3.8,193
100,3:49_4/20,,1.74,75.53,0.673227,3.8,208
100,3:54_4/20,,1.81,75.82,0.673353,3.8,208
100,3:59_4/20,,1.83,76.03,0.673556,3.8,193
100,4:4_4/20,,1.95,76.33,0.673699,3.8,211
100,4:9_4/20,,1.95,76.16,0.673682,3.8,211
100,4:14_4/20,,1.75,76.24,0.673685,3.8,193
100,4:19_4/20,,1.51,76.45,0.673661,3.8,206
100,4:24_4/20,,1.45,76.36,0.673473,3.8,206
100,4:29_4/20,,1.76,77.33,0.673626,3.8,193
100,4:34_4/20,,1.56,77,0.673596,3.8,253
100,4:39_4/20,,1.76,77.76,0.673878,3.8,253
100,4:44_4/20,,1.84,77.53,0.673878,3.8,191
100,4:49_4/20,,1.65,77.33,0.673719,3.8,252
100,4:54_4/20,,1.44,77.41,0.673466,3.8,252
100,4:59_4/20,,1.37,77.39,0.673379,3.8,192
100,5:4_4/20,,1.49,77.37,0.673219,3.8,209
100,5:9_4/20,,1.66,77.42,0.673592,3.8,209
100,5:14_4/20,,1.81,77.39,0.673845,3.8,193
100,5:19_4/20,,1.66,77.41,0.673728,3.8,253
100,5:24_4/20,,1.47,77.71,0.673568,3.8,253
100,5:29_4/20,,1.26,77.88,0.673626,3.8,195
100,5:34_4/20,,1.36,78.32,0.674006,3.8,251
100,5:39_4/20,,1.39,78.22,0.67428,3.8,251
100,5:44_4/20,,1.29,78.42,0.674314,3.8,193
100,5:49_4/20,,1.26,78.68,0.674322,3.8,251
100,5:54_4/20,,1.3,78.63,0.674359,3.8,251
100,5:59_4/20,,1.25,79.17,0.67484,3.8,191
100,6:4_4/20,,1.51,79.33,0.675146,3.8,210
100,6:9_4/20,,1.68,79.51,0.6755,3.8,210
100,6:14_4/20,,1.45,79.04,0.675382,3.8,192
100,6:19_4/20,,0.96,79.11,0.674759,3.8,253
100,6:24_4/20,,1,79.74,0.674914,3.8,253
100,6:29_4/20,,1.43,80.1,0.675492,3.8,191
100,6:34_4/20,,1.85,80.16,0.675904,3.8,253
100,6:39_4/20,,2,80.2,0.675729,3.8,253
100,6:44_4/20,,1.94,79.87,0.675533,3.8,193
100,6:49_4/20,,1.83,79.74,0.675438,3.8,256
100,6:54_4/20,,1.91,79.74,0.675363,3.8,256
100,6:59_4/20,,1.93,80.03,0.675279,3.8,194
100,7:4_4/20,,2.18,80.14,0.675386,3.8,207
100,7:9_4/20,,2.34,80.07,0.675574,3.8,207
100,7:14_4/20,,2.49,80.11,0.675615,3.8,193
100,7:19_4/20,,2.82,79.97,0.67577,3.8,246
100,7:24_4/20,,3.36,80.04,0.675976,3.8,246
100,7:29_4/20,,3.79,79.92,0.676259,3.8,194
100,7:34_4/20,,4.01,79.84,0.676374,3.8,246
100,7:39_4/20,,4.35,79.9,0.676721,3.8,246
100,7:44_4/20,,4.65,79.9,0.676725,3.8,192
100,7:49_4/20,,4.82,79.89,0.677111,3.8,207
100,7:54_4/20,,5.04,79.78,0.677147,3.8,207
100,7:59_4/20,,5.3,79.67,0.677299,3.8,191
100,8:4_4/20,,6.06,79.64,0.677631,3.8,206
100,8:9_4/20,,6.43,79.1,0.677939,3.8,206
100,8:14_4/20,,6.65,78.47,0.678078,3.8,193
100,8:19_4/20,,7.08,78.15,0.678311,3.8,242
100,8:24_4/20,,7.46,77.68,0.678587,3.8,242
100,8:29_4/20,,7.87,77.14,0.678883,3.8,190
100,8:34_4/20,,8.2,76.57,0.678862,3.8,237
100,8:39_4/20,,8.44,75.4,0.679343,3.8,237
100,8:44_4/20,,8.71,74.67,0.679683,3.8,191
100,8:49_4/20,,9.17,74.38,0.679826,3.8,203
100,8:54_4/20,,9.58,73.95,0.680332,3.8,203
100,8:59_4/20,,9.94,72.75,0.679742,3.8,188
100,9:4_4/20,,10.28,72.77,0.680539,3.8,204
100,9:9_4/20,,10.48,72.27,0.680658,3.8,204
100,9:14_4/20,,10.89,72.24,0.681071,3.8,192
100,9:19_4/20,,11.07,71.15,0.68184,3.8,234
100,9:24_4/20,,11.55,70.57,0.681386,3.8,234
100,9:29_4/20,,11.39,70.58,0.681797,3.8,191
100,9:34_4/20,,10.82,71.35,0.68213,3.8,227
100,9:39_4/20,,10.99,71.05,0.682166,3.8,227
100,9:44_4/20,,11.19,70.74,0.682344,3.8,189
100,9:49_4/20,,10.99,71.05,0.68279,3.8,200
100,9:54_4/20,,11.89,69.67,0.682943,3.8,200
100,9:59_4/20,,13.03,69.55,0.683573,3.8,191
100,10:4_4/20,,12.79,68.31,0.683865,3.8,199
100,10:9_4/20,,12.84,68.24,0.684053,3.8,199
100,10:14_4/20,,12.73,67.41,0.684156,3.8,190
100,10:19_4/20,,13.41,66.9,0.684154,3.8,228
100,10:24_4/20,,13.97,66.56,0.685179,3.8,228
100,10:29_4/20,,13.56,66.23,0.685235,3.8,191
100,10:34_4/20,,13.15,66,0.684896,3.8,227
100,10:39_4/20,,13.4,66.77,0.685183,3.8,227
100,10:44_4/20,,13.82,66.35,0.685678,3.8,188
100,10:49_4/20,,15.05,64.84,0.685882,3.8,200
100,10:59_4/20,,15.55,60.98,0.686151,3.8,191
100,11:4_4/20,,15.76,62.11,0.68713,3.8,222
100,11:9_4/20,,16.94,60.5,0.687005,3.8,222
100,11:14_4/20,,17.67,59.96,0.687747,3.8,189
100,11:19_4/20,,16.38,58.22,0.687439,3.8,218
100,11:24_4/20,,15.89,60.69,0.687816,3.8,218
100,11:29_4/20,,15.78,61.29,0.68713,3.8,189
100,11:34_4/20,,15.28,60,0.687388,3.8,199
100,11:39_4/20,,14.75,59.49,0.686804,3.8,199
100,11:44_4/20,,14.71,60.78,0.686404,3.8,188
100,11:49_4/20,,14.85,60.23,0.686495,3.8,197
100,11:54_4/20,,14.99,61.42,0.686411,3.8,197
100,12:4_4/20,,15.29,60.73,0.686634,3.8,224
100,12:9_4/20,,15.27,61.32,0.686224,3.8,224
100,12:14_4/20,,15.31,61.11,0.686266,3.8,189
100,12:19_4/20,,15.78,60.86,0.686502,3.8,227
100,12:24_4/20,,15.92,60.81,0.686888,3.8,227
100,12:29_4/20,,16.3,60.85,0.686968,3.8,188
100,12:34_4/20,,16.44,60.5,0.686748,3.8,198
100,12:39_4/20,,16.78,60.08,0.686722,3.8,198
100,12:44_4/20,,16.88,58.47,0.686894,3.8,187
100,12:49_4/20,,16.7,58.65,0.687049,3.8,199
100,12:54_4/20,,17.06,58.99,0.686919,3.8,199
100,12:59_4/20,,17.38,58.71,0.687525,3.8,187
100,13:4_4/20,,17.87,57.89,0.686962,3.8,198
100,13:14_4/20,,19.06,55.44,0.687172,3.8,188
100,13:19_4/20,,19.99,55.19,0.687419,3.8,216
100,13:24_4/20,,20.41,51.46,0.687018,3.8,216
100,13:29_4/20,,20.37,52.4,0.687896,3.8,189
100,13:34_4/20,,20.02,52.22,0.68683,3.8,207
100,13:39_4/20,,18.56,53.34,0.686887,3.8,207
100,13:44_4/20,,18.02,53.87,0.686223,3.8,185
100,13:49_4/20,,18.24,55.06,0.685679,3.8,195
100,13:54_4/20,,18.44,54.27,0.685206,3.8,195
100,13:59_4/20,,18.47,54.66,0.685046,3.8,184
100,14:4_4/20,,18.49,53.77,0.68497,3.8,196
100,14:9_4/20,,18.65,54.32,0.685197,3.8,196
100,14:14_4/20,,19.66,54.65,0.684502,3.8,185
100,14:19_4/20,,21.21,53.46,0.685137,3.8,222
100,14:24_4/20,,21.64,50.63,0.685882,3.8,222
100,14:29_4/20,,21.02,51.04,0.685953,3.8,186
100,14:34_4/20,,19.65,52.06,0.684681,3.8,219
100,14:39_4/20,,18.98,51.48,0.684199,3.8,219
100,14:44_4/20,,19.38,52.47,0.683461,3.8,184
100,14:49_4/20,,20.6,51.79,0.683737,3.8,196
100,14:54_4/20,,19.89,52.15,0.683552,3.8,196
100,14:59_4/20,,19.76,52.97,0.683402,3.8,183
100,15:4_4/20,,21.49,50.91,0.682509,3.8,197
100,15:9_4/20,,20.94,51.43,0.683497,3.8,197
100,15:14_4/20,,20.1,51.53,0.68249,3.8,184
100,15:19_4/20,,19.58,51.82,0.68271,3.8,227
100,15:24_4/20,,19.03,52.13,0.681212,3.8,227
100,15:29_4/20,,18.83,53.06,0.68131,3.8,184
100,15:34_4/20,,18.55,53.39,0.680788,3.8,229
100,15:39_4/20,,18.36,54.33,0.680321,3.8,229
100,15:49_4/20,,18.92,54.3,0.679971,3.8,200
100,15:54_4/20,,20.4,53.09,0.679759,3.8,200
100,16:4_4/20,,21.09,50.37,0.678681,3.8,196
100,16:9_4/20,,20.01,51.15,0.67863,3.8,196
100,16:14_4/20,,20.27,51.11,0.678266,3.8,185
100,16:19_4/20,,20.31,51.67,0.678961,3.8,226
100,16:24_4/20,,19.75,51.82,0.678023,3.8,226
100,16:29_4/20,,19.91,52.55,0.677643,3.8,183
100,16:34_4/20,,19.99,53.23,0.676917,3.8,229
100,16:39_4/20,,20.01,51.89,0.677252,3.8,229
100,16:44_4/20,,19.48,52.67,0.676701,3.8,184
100,16:49_4/20,,19.13,52.95,0.676567,3.8,198
100,16:54_4/20,,19.09,53.66,0.675649,3.8,198
100,16:59_4/20,,19.16,53.62,0.675064,3.8,184
100,17:4_4/20,,19.35,53.51,0.674997,3.8,199
100,17:9_4/20,,19.1,53.74,0.67484,3.8,199
100,17:14_4/20,,18.67,54.59,0.674723,3.8,184
100,17:19_4/20,,18.33,55.11,0.674271,3.8,228
100,17:24_4/20,,18.18,55.44,0.673779,3.8,228
100,17:29_4/20,,18.27,56.35,0.67339,3.8,184
,,,,,,,200
,,,,,,,200
,,,,,,,182
,,,,,,,200
,,,,,,,200
,,,,,,,185
,,,,,,,237
,,,,,,,237
,,,,,,,184
,,,,,,,238
,,,,,,,238
,,,,,,,184
,,,,,,,200
,,,,,,,200
,,,,,,,183
,,,,,,,197
,,,,,,,197
,,,,,,,184
,,,,,,,237
,,,,,,,237
,,,,,,,182
,,,,,,,242
,,,,,,,242
,,,,,,,184
,,,,,,,202
,,,,,,,202
,,,,,,,182
,,,,,,,201
,,,,,,,201
,,,,,,,184
,,,,,,,240
,,,,,,,240
,,,,,,,184
,,,,,,,241
,,,,,,,241
,,,,,,,182
,,,,,,,199
,,,,,,,199
,,,,,,,185
,,,,,,,199
,,,,,,,199
,,,,,,,183
,,,,,,,241
,,,,,,,241
,,,,,,,182
,,,,,,,243
,,,,,,,243
,,,,,,,184
,,,,,,,200
,,,,,,,200
,,,,,,,185
,,,,,,,199
,,,,,,,199
,,,,,,,182
,,,,,,,238
,,,,,,,238
,,,,,,,184
,,,,,,,238
,,,,,,,238
,,,,,,,186
,,,,,,,238
,,,,,,,238
,,,,,,,184
,,,,,,,197
,,,,,,,197
100,22:59_4/20,,9.98,62.16,0.639016,3.8,184
100,23:4_4/20,,9.98,62.29,0.638732,3.8,197
100,23:9_4/20,,10,62.2,0.638723,3.8,197
100,23:14_4/20,,9.83,62.56,0.638374,3.8,183
100,23:19_4/20,,9.8,63.2,0.638355,3.8,239
100,23:24_4/20,,9.68,63.86,0.638005,3.8,239
100,23:29_4/20,,9.65,64.29,0.637824,3.8,184
100,23:34_4/20,,9.72,64.22,0.637864,3.8,237
100,23:39_4/20,,9.88,64.44,0.637784,3.8,237
100,23:44_4/20,,9.93,65.44,0.63807,3.8,184
100,23:49_4/20,,10.17,66.21,0.637932,3.8,236
100,23:54_4/20,,10.19,66.41,0.637964,3.8,236
100,23:59_4/20,,10.12,66.95,0.638278,3.8,184
100,0:4_4/21,,9.96,66.62,0.63746,3.8,198
100,0:9_4/21,,9.92,67.93,0.637532,3.8,198
100,0:14_4/21,,9.99,68.36,0.63729,3.8,184
100,0:19_4/21,,10.14,69.12,0.637482,3.8,199
100,0:24_4/21,,10.14,69.15,0.637135,3.8,199
100,0:29_4/21,,10.11,69.31,0.637048,3.8,182
100,0:34_4/21,,9.93,69.92,0.636641,3.8,238
100,0:39_4/21,,9.65,69.89,0.636463,3.8,238
100,0:44_4/21,,9.44,70.76,0.63618,3.8,185
100,0:49_4/21,,9.39,72.06,0.636558,3.8,240
100,0:54_4/21,,9.39,71.64,0.636936,3.8,240
100,0:59_4/21,,9.43,71.94,0.636136,3.8,185
100,1:4_4/21,,9.71,71.79,0.636285,3.8,238
100,1:9_4/21,,9.88,71.78,0.636593,3.8,238
100,1:14_4/21,,10.06,71.59,0.635586,3.8,184
100,1:19_4/21,,10.15,70.83,0.635894,3.8,199
